192.168.208.1 - - [22/Apr/2023:15:38:20 +0000] "GET /login/ HTTP/1.1" 200 3493 "http://localhost/manage/admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0" "-"
192.168.208.1 - - [22/Apr/2023:15:38:28 +0000] "GET /admin/list/ HTTP/1.1" 302 0 "http://localhost/image/list/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36" "-"
192.168.208.1 - - [22/Apr/2023:15:38:28 +0000] "GET /login/ HTTP/1.1" 200 3493 "http://localhost/image/list/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36" "-"
192.168.208.1 - - [22/Apr/2023:15:38:28 +0000] "GET /image/code/ HTTP/1.1" 200 2118 "http://localhost/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36" "-"
192.168.208.1 - - [22/Apr/2023:15:38:48 +0000] "POST /login/ HTTP/1.1" 302 0 "http://localhost/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36" "-"
192.168.208.1 - - [22/Apr/2023:15:38:48 +0000] "GET /admin/list/ HTTP/1.1" 200 7991 "http://localhost/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36" "-"
192.168.208.1 - - [22/Apr/2023:15:38:48 +0000] "GET /avatar/get/ HTTP/1.1" 500 54561 "http://localhost/admin/list/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36" "-"
192.168.208.1 - - [22/Apr/2023:15:39:28 +0000] "GET /admin/lis HTTP/1.1" 404 6895 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36" "-"
192.168.240.1 - - [22/Apr/2023:16:19:47 +0000] "GET /avatar/get/ HTTP/1.1" 302 0 "http://localhost/admin/list/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36" "-"
192.168.240.1 - - [22/Apr/2023:16:19:47 +0000] "GET /login/ HTTP/1.1" 200 3493 "http://localhost/admin/list/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36" "-"
192.168.240.1 - - [22/Apr/2023:16:19:47 +0000] "GET /media/undefined HTTP/1.1" 404 555 "http://localhost/admin/list/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36" "-"
